"","ID","DISEASE_TYPE","YEAR","LAT","LON","REGION","SUBREGION","COUNTRY","LOCATION","NEAREST_TOWN","GENUS_SPECIES","PERCENTAGE_INCIDENCE","DISEASE_REMARKS","MORTALITY_PERCENTAGE","DISEASED_PERCENTAGE","REFERENCE_ID","REMARKS","COUNTRY_CODE","SOURCE"
"5746",1098,"White-band disease",1978,12.05,122.9,"Asia","Southeast Asia","Philippines","","","Goniastrea retiformis","no data","no record","no data","no data",389,"","PHL","Antonius,  A., 1985. Black band disease infection experiments on hexacorals and octocorals. p. 155-160. In: C. Gabrie and M. Harmelin (assoc. eds.). Proceedings of The Fifth International Coral Reef Congress. Tahiti, 27 May -1 June 1985. Vol. 6: Miscellaneous Paper (B)."
"5747",1099,"White-band disease",1979,12.05,122.9,"Asia","Southeast Asia","Philippines","","","Goniastrea retiformis","no data","no record","no data","no data",389,"","PHL","Antonius,  A., 1985. Black band disease infection experiments on hexacorals and octocorals. p. 155-160. In: C. Gabrie and M. Harmelin (assoc. eds.). Proceedings of The Fifth International Coral Reef Congress. Tahiti, 27 May -1 June 1985. Vol. 6: Miscellaneous Paper (B)."
"5748",1100,"White-band disease",1980,12.05,122.9,"Asia","Southeast Asia","Philippines","","","Goniastrea retiformis","no data","no record","no data","no data",389,"","PHL","Antonius,  A., 1985. Black band disease infection experiments on hexacorals and octocorals. p. 155-160. In: C. Gabrie and M. Harmelin (assoc. eds.). Proceedings of The Fifth International Coral Reef Congress. Tahiti, 27 May -1 June 1985. Vol. 6: Miscellaneous Paper (B)."
"5749",1101,"White-band disease",1981,12.05,122.9,"Asia","Southeast Asia","Philippines","","","Goniastrea retiformis","no data","no record","no data","no data",389,"","PHL","Antonius,  A., 1985. Black band disease infection experiments on hexacorals and octocorals. p. 155-160. In: C. Gabrie and M. Harmelin (assoc. eds.). Proceedings of The Fifth International Coral Reef Congress. Tahiti, 27 May -1 June 1985. Vol. 6: Miscellaneous Paper (B)."
"5750",1102,"White-band disease",1982,12.05,122.9,"Asia","Southeast Asia","Philippines","","","Goniastrea retiformis","no data","no record","no data","no data",389,"","PHL","Antonius,  A., 1985. Black band disease infection experiments on hexacorals and octocorals. p. 155-160. In: C. Gabrie and M. Harmelin (assoc. eds.). Proceedings of The Fifth International Coral Reef Congress. Tahiti, 27 May -1 June 1985. Vol. 6: Miscellaneous Paper (B)."
"5751",1103,"White-band disease",1983,12.05,122.9,"Asia","Southeast Asia","Philippines","","","Goniastrea retiformis","no data","no record","no data","no data",389,"","PHL","Antonius,  A., 1985. Black band disease infection experiments on hexacorals and octocorals. p. 155-160. In: C. Gabrie and M. Harmelin (assoc. eds.). Proceedings of The Fifth International Coral Reef Congress. Tahiti, 27 May -1 June 1985. Vol. 6: Miscellaneous Paper (B)."
"5752",1104,"White-band disease",1984,12.05,122.9,"Asia","Southeast Asia","Philippines","","","Goniastrea retiformis","no data","no record","no data","no data",389,"","PHL","Antonius,  A., 1985. Black band disease infection experiments on hexacorals and octocorals. p. 155-160. In: C. Gabrie and M. Harmelin (assoc. eds.). Proceedings of The Fifth International Coral Reef Congress. Tahiti, 27 May -1 June 1985. Vol. 6: Miscellaneous Paper (B)."
"5753",1105,"White-band disease",1978,12.05,122.9,"Asia","Southeast Asia","Philippines","","","Platygyra lamellina","no data","no record","no data","no data",389,"","PHL","Antonius,  A., 1985. Black band disease infection experiments on hexacorals and octocorals. p. 155-160. In: C. Gabrie and M. Harmelin (assoc. eds.). Proceedings of The Fifth International Coral Reef Congress. Tahiti, 27 May -1 June 1985. Vol. 6: Miscellaneous Paper (B)."
"5754",1106,"White-band disease",1979,12.05,122.9,"Asia","Southeast Asia","Philippines","","","Platygyra lamellina","no data","no record","no data","no data",389,"","PHL","Antonius,  A., 1985. Black band disease infection experiments on hexacorals and octocorals. p. 155-160. In: C. Gabrie and M. Harmelin (assoc. eds.). Proceedings of The Fifth International Coral Reef Congress. Tahiti, 27 May -1 June 1985. Vol. 6: Miscellaneous Paper (B)."
"5755",1107,"White-band disease",1980,12.05,122.9,"Asia","Southeast Asia","Philippines","","","Platygyra lamellina","no data","no record","no data","no data",389,"","PHL","Antonius,  A., 1985. Black band disease infection experiments on hexacorals and octocorals. p. 155-160. In: C. Gabrie and M. Harmelin (assoc. eds.). Proceedings of The Fifth International Coral Reef Congress. Tahiti, 27 May -1 June 1985. Vol. 6: Miscellaneous Paper (B)."
"5756",1108,"White-band disease",1981,12.05,122.9,"Asia","Southeast Asia","Philippines","","","Platygyra lamellina","no data","no record","no data","no data",389,"","PHL","Antonius,  A., 1985. Black band disease infection experiments on hexacorals and octocorals. p. 155-160. In: C. Gabrie and M. Harmelin (assoc. eds.). Proceedings of The Fifth International Coral Reef Congress. Tahiti, 27 May -1 June 1985. Vol. 6: Miscellaneous Paper (B)."
"5757",1109,"White-band disease",1982,12.05,122.9,"Asia","Southeast Asia","Philippines","","","Platygyra lamellina","no data","no record","no data","no data",389,"","PHL","Antonius,  A., 1985. Black band disease infection experiments on hexacorals and octocorals. p. 155-160. In: C. Gabrie and M. Harmelin (assoc. eds.). Proceedings of The Fifth International Coral Reef Congress. Tahiti, 27 May -1 June 1985. Vol. 6: Miscellaneous Paper (B)."
"5758",1110,"White-band disease",1983,12.05,122.9,"Asia","Southeast Asia","Philippines","","","Platygyra lamellina","no data","no record","no data","no data",389,"","PHL","Antonius,  A., 1985. Black band disease infection experiments on hexacorals and octocorals. p. 155-160. In: C. Gabrie and M. Harmelin (assoc. eds.). Proceedings of The Fifth International Coral Reef Congress. Tahiti, 27 May -1 June 1985. Vol. 6: Miscellaneous Paper (B)."
"5759",1111,"White-band disease",1984,12.05,122.9,"Asia","Southeast Asia","Philippines","","","Platygyra lamellina","no data","no record","no data","no data",389,"","PHL","Antonius,  A., 1985. Black band disease infection experiments on hexacorals and octocorals. p. 155-160. In: C. Gabrie and M. Harmelin (assoc. eds.). Proceedings of The Fifth International Coral Reef Congress. Tahiti, 27 May -1 June 1985. Vol. 6: Miscellaneous Paper (B)."
"5760",1112,"White-band disease",1978,12.05,122.9,"Asia","Southeast Asia","Philippines","","","Leptoria phrygia","no data","no record","no data","no data",389,"","PHL","Antonius,  A., 1985. Black band disease infection experiments on hexacorals and octocorals. p. 155-160. In: C. Gabrie and M. Harmelin (assoc. eds.). Proceedings of The Fifth International Coral Reef Congress. Tahiti, 27 May -1 June 1985. Vol. 6: Miscellaneous Paper (B)."
"5761",1113,"White-band disease",1979,12.05,122.9,"Asia","Southeast Asia","Philippines","","","Leptoria phrygia","no data","no record","no data","no data",389,"","PHL","Antonius,  A., 1985. Black band disease infection experiments on hexacorals and octocorals. p. 155-160. In: C. Gabrie and M. Harmelin (assoc. eds.). Proceedings of The Fifth International Coral Reef Congress. Tahiti, 27 May -1 June 1985. Vol. 6: Miscellaneous Paper (B)."
"5762",1114,"White-band disease",1980,12.05,122.9,"Asia","Southeast Asia","Philippines","","","Leptoria phrygia","no data","no record","no data","no data",389,"","PHL","Antonius,  A., 1985. Black band disease infection experiments on hexacorals and octocorals. p. 155-160. In: C. Gabrie and M. Harmelin (assoc. eds.). Proceedings of The Fifth International Coral Reef Congress. Tahiti, 27 May -1 June 1985. Vol. 6: Miscellaneous Paper (B)."
"5763",1115,"White-band disease",1981,12.05,122.9,"Asia","Southeast Asia","Philippines","","","Leptoria phrygia","no data","no record","no data","no data",389,"","PHL","Antonius,  A., 1985. Black band disease infection experiments on hexacorals and octocorals. p. 155-160. In: C. Gabrie and M. Harmelin (assoc. eds.). Proceedings of The Fifth International Coral Reef Congress. Tahiti, 27 May -1 June 1985. Vol. 6: Miscellaneous Paper (B)."
"5764",1116,"White-band disease",1982,12.05,122.9,"Asia","Southeast Asia","Philippines","","","Leptoria phrygia","no data","no record","no data","no data",389,"","PHL","Antonius,  A., 1985. Black band disease infection experiments on hexacorals and octocorals. p. 155-160. In: C. Gabrie and M. Harmelin (assoc. eds.). Proceedings of The Fifth International Coral Reef Congress. Tahiti, 27 May -1 June 1985. Vol. 6: Miscellaneous Paper (B)."
"5765",1117,"White-band disease",1983,12.05,122.9,"Asia","Southeast Asia","Philippines","","","Leptoria phrygia","no data","no record","no data","no data",389,"","PHL","Antonius,  A., 1985. Black band disease infection experiments on hexacorals and octocorals. p. 155-160. In: C. Gabrie and M. Harmelin (assoc. eds.). Proceedings of The Fifth International Coral Reef Congress. Tahiti, 27 May -1 June 1985. Vol. 6: Miscellaneous Paper (B)."
"5766",1118,"White-band disease",1984,12.05,122.9,"Asia","Southeast Asia","Philippines","","","Leptoria phrygia","no data","no record","no data","no data",389,"","PHL","Antonius,  A., 1985. Black band disease infection experiments on hexacorals and octocorals. p. 155-160. In: C. Gabrie and M. Harmelin (assoc. eds.). Proceedings of The Fifth International Coral Reef Congress. Tahiti, 27 May -1 June 1985. Vol. 6: Miscellaneous Paper (B)."
"5767",1119,"White-band disease",1978,12.05,122.9,"Asia","Southeast Asia","Philippines","","","Hydnophora microconos","no data","no record","no data","no data",389,"","PHL","Antonius,  A., 1985. Black band disease infection experiments on hexacorals and octocorals. p. 155-160. In: C. Gabrie and M. Harmelin (assoc. eds.). Proceedings of The Fifth International Coral Reef Congress. Tahiti, 27 May -1 June 1985. Vol. 6: Miscellaneous Paper (B)."
"5768",1120,"White-band disease",1979,12.05,122.9,"Asia","Southeast Asia","Philippines","","","Hydnophora microconos","no data","no record","no data","no data",389,"","PHL","Antonius,  A., 1985. Black band disease infection experiments on hexacorals and octocorals. p. 155-160. In: C. Gabrie and M. Harmelin (assoc. eds.). Proceedings of The Fifth International Coral Reef Congress. Tahiti, 27 May -1 June 1985. Vol. 6: Miscellaneous Paper (B)."
"5769",1121,"White-band disease",1980,12.05,122.9,"Asia","Southeast Asia","Philippines","","","Hydnophora microconos","no data","no record","no data","no data",389,"","PHL","Antonius,  A., 1985. Black band disease infection experiments on hexacorals and octocorals. p. 155-160. In: C. Gabrie and M. Harmelin (assoc. eds.). Proceedings of The Fifth International Coral Reef Congress. Tahiti, 27 May -1 June 1985. Vol. 6: Miscellaneous Paper (B)."
"5770",1122,"White-band disease",1981,12.05,122.9,"Asia","Southeast Asia","Philippines","","","Hydnophora microconos","no data","no record","no data","no data",389,"","PHL","Antonius,  A., 1985. Black band disease infection experiments on hexacorals and octocorals. p. 155-160. In: C. Gabrie and M. Harmelin (assoc. eds.). Proceedings of The Fifth International Coral Reef Congress. Tahiti, 27 May -1 June 1985. Vol. 6: Miscellaneous Paper (B)."
"5771",1123,"White-band disease",1982,12.05,122.9,"Asia","Southeast Asia","Philippines","","","Hydnophora microconos","no data","no record","no data","no data",389,"","PHL","Antonius,  A., 1985. Black band disease infection experiments on hexacorals and octocorals. p. 155-160. In: C. Gabrie and M. Harmelin (assoc. eds.). Proceedings of The Fifth International Coral Reef Congress. Tahiti, 27 May -1 June 1985. Vol. 6: Miscellaneous Paper (B)."
"5772",1124,"White-band disease",1983,12.05,122.9,"Asia","Southeast Asia","Philippines","","","Hydnophora microconos","no data","no record","no data","no data",389,"","PHL","Antonius,  A., 1985. Black band disease infection experiments on hexacorals and octocorals. p. 155-160. In: C. Gabrie and M. Harmelin (assoc. eds.). Proceedings of The Fifth International Coral Reef Congress. Tahiti, 27 May -1 June 1985. Vol. 6: Miscellaneous Paper (B)."
"5773",1125,"White-band disease",1984,12.05,122.9,"Asia","Southeast Asia","Philippines","","","Hydnophora microconos","no data","no record","no data","no data",389,"","PHL","Antonius,  A., 1985. Black band disease infection experiments on hexacorals and octocorals. p. 155-160. In: C. Gabrie and M. Harmelin (assoc. eds.). Proceedings of The Fifth International Coral Reef Congress. Tahiti, 27 May -1 June 1985. Vol. 6: Miscellaneous Paper (B)."
"5774",31351,"Black-band Disease",1998,10.49527778,119.1319444,"Asia","Southeast Asia","Philippines","Albaguen Island","Port Barton, ","","unknown","no record","unknown","unknown",NA,"Source: Reef Check, 2005; General Comments: depth was 3m, % incidence averaged from four consecutive 20m transect sections","PHL",""
"5775",31247,"No disease",1998,10.51722222,119.1363889,"Asia","Southeast Asia","Philippines","Albaguen Island","Port Barton, ","","0","no disease","unknown","unknown",NA,"Source: Reef Check, 2005; General Comments: depth was 3m, % incidence averaged from four consecutive 20m transect sections","PHL",""
"5776",3028,"No disease",2002,10.05994444,124.0116111,"Asia","Southeast Asia","Philippines","Ambongan Fish Sanctuary","Ambongan Island, Inabanga, Bohol","","0","no disease","unknown","unknown",NA,"Source: Reef Check, 2005; General Comments: depth was 6.8m, % incidence averaged from four consecutive 20m transect sections","PHL",""
"5777",3604,"No disease",2003,10.30847222,124.0221111,"Asia","Southeast Asia","Philippines","Amores Beach Resort","Cebu, Lapu-Lapu City, near Shangri-La Resort","","0","no disease","unknown","unknown",NA,"Source: Reef Check, 2005; General Comments: depth was 6m, % incidence averaged from four consecutive 20m transect sections","PHL",""
"5778",3605,"No disease",2003,10.30847222,124.0221111,"Asia","Southeast Asia","Philippines","Amores Beach Resort","Cebu, Lapu-Lapu City, near Shangri-La Resort","","0","no disease","unknown","unknown",NA,"Source: Reef Check, 2005; General Comments: depth was 12m, % incidence averaged from four consecutive 20m transect sections","PHL",""
"5779",31663,"unknown",2007,10.02,-125.01,"Asia","Southeast Asia","Philippines","AMPO- AM01","Padre Burgos","No data","","","","",NA,"Reef Check Submitted By  Mike Ross/DUCARE. Reef ID 720216E.1108310N","PHL",""
"5780",31664,"Unknown",2007,10.02,-125.01,"Asia","Southeast Asia","Philippines","AMPO- AM03","Padre Burgos","No data","","","","",NA,"Reef Check Submitted By  Jan van Bochove. Reef ID 720362E.1108205N","PHL",""
"5781",31665,"Unknown",2007,10.02,-125.01,"Asia","Southeast Asia","Philippines","AMPO- AM04","Padre Burgos","No data","","","","",NA,"Reef Check Submitted By  Jan-Willem van Bochove. Reef ID 720414E.1108070N","PHL",""
"5782",31666,"Unknown",2007,10.02,-125.01,"Asia","Southeast Asia","Philippines","AMPO- AM05","Padre Burgos","No data","","","","",NA,"Reef Check Submitted By  Jan-Willem van Bochove. Reef ID 720480E.1107990N","PHL",""
"5783",31667,"Unknown",2007,10.02,-125.01,"Asia","Southeast Asia","Philippines","AMPO- AM06","Padre Burgos","No data","","","","",NA,"Reef Check Submitted By  Jan-Willem van Bochove. Reef ID 720546E.1107910N","PHL",""
